Column1,id,cmt,giá,dịch_vụ,an_toàn,chất_lượng,ship,other,chính_hãng
1008,24341,"hạn , ủng_hộ tiki kì hài_lòng",0,0,1,0,0,0,0
1010,24339,"hàng giao oke hài_lòng , mong tiki cố_gắng giao hàng chất_lượng như hoài nha_mìn kì hài_lòng",0,0,0,1,1,0,0
1011,24338,tràn tả hoài . không oke,0,0,0,-1,0,0,0
1014,24335,quảng_cáo tặng trà sữa marca cà_phê dừa khách_hàng phản_hồi tiki không lừa_đảo shop ? không hài_lòng,0,-1,0,0,0,0,0
1015,24334,"giao , hàng hình",0,0,0,0,1,0,1
1016,24333,"sản_phẩm tốt , hàng , sản_xuất ủng_hộ shop 👍 phẩm oke",0,0,1,1,0,0,0
1018,24331,"sữa tốt , giá hợp_lí , giao hàng . kì hài_lòng",1,0,0,1,1,0,0
1020,24329,"sản_phẩm y hình , đóng_gói cẩn_thận , ưng_ý",0,0,0,1,1,0,1
1021,24328,tã mềm mịn . hàng chuẩn . đóng_gói cẩn_thận . mua giá sale rẻ chuẩn hãng,1,0,0,1,1,0,1
1022,24327,"tã mỏng , form ôm mông bé , mặc gọn , hoa_văn dễ_thương . thấm hút tốt , bé trai 14 , suốt 5h không thay ( bé không ị ) . gia_đình bobby , moony , goo . n 7 / 10 tối_đa !",0,0,0,1,0,0,0
1023,24326,hàng đúng hãng . giao hàng . hài_lòng sản_phẩm .,0,0,0,0,1,0,1
1024,24325,không quà tặng kì hài_lòng,0,-1,0,1,0,0,0
1026,24323,"tã_êm , mềm , thoáng bé . 100 % hãng nhập_khẩu nhật kèm quà tặng đẹp . hài_lòng dịch_vụ giao hàng 100 % hãng",0,0,0,1,1,0,1
1027,24322,"sản_phẩm đúng như mô_tả , ship , ủng_hộ lâu_dài . kì hài_lòng",0,0,0,0,1,0,1
1028,24321,hàng đóng_gói kỹ . xài đuợc . kích_thước xxl 46 không mùi thơm như xxl kích_thước 34,0,0,0,1,1,0,0
1029,24320,"sản_phẩm tốt , đúng như quảng_cáo . , giao hàng hơi một_chút . kì hài_lòng",0,0,0,1,-1,0,1
1030,24319,"ship , hàng đóng_gói cẩn_thận kì hài_lòng",0,0,0,0,1,0,0
1031,24318,"bỉm nhẹ , mỏng , thấm hút tốt . chất_lượng hẳn bỉm có_giá cung loại như paper , hunger , booby . khuyến_mại săn yêu ! : ) mong đợt khuyến_mại mùa đông bé bỉm suốt . hài_lòng sản_phẩm tốt giá_cả ! tốt",1,0,0,1,0,0,0
1032,24317,"tiki đóng_gói sữa quà tặng kèm kĩ , giao hàng dự_kiến , expire hạn 2020 . mua sinh_nhật tiki giảm_giá kèm quà tặng friso quà 8 món tiki . tiki dịch_vụ tốt . kì hài_lòng",1,1,1,0,1,0,0
1035,24314,chất_lượng đúng như mô_tả kì hài_lòng,0,0,0,1,0,0,0
1037,24312,hài_lòng sản_phẩm không thái_độ shipper tí,0,0,0,0,-1,0,0
1038,24311,"tiki gói hàng kỹ , nhân_viên giao hàng thân_thiện nhiệt_tình . kì hài_lòng",0,0,0,0,1,0,0
1040,24309,"thùng hàng gọn_gàng , hạn_dùng hài_lòng , giao hàng",0,0,1,0,1,0,0
1041,24308,sản_phẩm oke hợp túi_tiền kì hài_lòng,1,0,0,1,0,0,0
1043,24306,sản_phẩm thấm hút tốt . tiki đóng_gói cẩn_thận giao cực_kỳ . hài_lòng kì hài_lòng,0,0,0,1,1,0,0
1044,24305,tã ok .,0,0,0,0,0,1,0
1048,24301,đóng_gói cẩn_thận ! kì hài_lòng,0,0,0,0,1,0,0
1049,24300,tin_dùng . tả . tiki bấm mua,0,0,0,0,0,1,0
1050,24299,"tiki giao hàng bao_bọc cẩn_thận . đề_nghị không ni lông bọc như , thải ni lông , ô_nhiễm môi_trường tốn_kém mất_công tháo . gói giấy giao hàng không bọc : ) . ! !",0,0,0,0,1,0,0
1051,24298,hãng . mua kì hài_lòng,0,0,0,0,0,0,1
1052,24297,"sản_phẩm tốt giao hàng , đóng_gói cẩn_thận ủng_hộ tiki lâu_dài phẩm tốt giao hàng",0,0,0,1,1,0,0
1054,24295,tã mùi hôi . giao hàng . mua thử đầu mùi hôi không nua 2 .,0,0,0,-1,1,0,0
1055,24294,"giá sale rẻ , bỉm chất_lượng tốt , hạn kì hài_lòng",1,0,1,1,0,0,0
1056,24293,"bỉm kích_thước xl sản_xuất 1 hàng , giá ổn kì hài_lòng",1,0,1,0,0,0,0
1057,24292,giá sale rẻ oke không tràn hăm kì hài_lòng,1,0,1,1,0,0,0
1059,24290,giao hàng chậm mãi hàng . không hài_lòng,0,0,0,0,-1,0,0
1060,24289,chất_lượng sản_phẩm tuyệt_vời . kì hài_lòng,0,0,0,1,0,0,0
1061,24288,"tả mỏng thoáng , chất_lượng sản_phẩm ok ! giao hàng ! kì hài_lòng",0,0,0,1,1,0,0
1062,24287,"ưu_điểm giúp dáng chống xệ . hàng sản_xuất , giao hàng , đóng_gói cẩn_thận , giá tốt áp voucher giá_trị rẻ . thẻ cào may_mắn , mong may_mắn kì hài_lòng",1,1,1,1,1,0,0
1063,24286,"mua đẹp mặc , 1 tè ướt , lẫn , thấm quần",0,0,0,-1,0,0,0
1066,23975,mua 2 hộp không quà tặng kèm ? friso,0,-1,0,0,0,0,0
1067,23974,cực ky hài_lòng voi san pham kì hài_lòng,0,0,0,0,0,1,0
1068,23973,"giao hàng dự_kiến . , mua 2 hộp , 1 hộp móp hơi thân hộp . ko bit vận_chuyển",0,0,0,0,1,0,0
1069,23972,hàng . tã kích_thước xxl be 14kg . tã . xé 1 gói bé rùi . tiki đổi kích_thước lớn bé đk không . kì hài_lòng,0,0,0,0,0,1,0
1070,23971,tã goo . n slim mua lớn 1 size . chú_ý mua bé lớn bé không lằn ( bé 13 kg xl ),0,0,0,0,0,1,0
1071,23970,"sản_phẩm giao đúng mẫu , giao hàng . kì hài_lòng",0,0,0,0,1,0,0
1072,23969,oke tốt kì hài_lòng,0,0,0,1,0,0,0
1073,23968,"hài_lòng sản_phẩm dịch_vụ chuyển_phát tiki , thanks",0,0,0,0,1,0,0
1074,23967,"tả bobby thấm hút ok , không bàn chất_lượng kì hài_lòng",0,0,0,1,0,0,0
1076,23965,"giao hàng siêu , sản_phẩm thấm hút tốt , giá_cả hợp_lý , ủng_hộ shop dài_dài kì hài_lòng",1,0,0,1,1,0,0
1077,23964,"dòng extra tốt , dòng cải_tiến mua thử . ai_ngờ mùi hôi kiểu the the băng vệ_sinh . dòng extra không mua dòng",0,0,0,-1,0,0,0
1078,23963,date mới_toanh . hàng kiểu . hài_lòng kì hài_lòng,0,0,1,0,0,0,0
1080,23961,"tạm , hơi dày kì hài_lòng",0,0,0,-1,0,0,0
1081,23960,giá . lỡ mua mua tạp_hóa rẻ không hài_lòng,-1,0,0,0,0,0,0
1082,23959,"sản_phẩm có_giá loại tã ủng_hộ tiki lâu_dài giao hàng chậm dự_kiến phẩm tốt , giá_cả",1,0,0,0,-1,0,0
1085,23956,hài_lòng sản_phẩm . 2 bé đều tin_dùng,0,0,0,0,0,1,0
1086,23955,sản_phẩm mỏng thấm hút tốt . kích_thước hơi mua lớn 1 kích_thước bé thoải_mái .,0,0,0,1,0,0,0
1087,23954,giao hàng như mô_tả .,0,0,0,0,1,0,0
1088,23953,"sữa thơm chưa kết_quả tiki giao hàng ,",0,0,0,1,1,0,0
1089,23952,"hàng giao , chuẩn , mua 2 cu uống kì hài_lòng",0,0,0,0,1,0,0
1090,23951,"chất_lượng bỉm hãng . shop giao hàng , chất_lượng đóng_gói tốt . ủng_hộ",0,0,0,1,1,0,1
1092,23949,"mấy tả tiki kích_thước m , l xxl không . kì hài_lòng",0,0,0,1,0,0,0
1093,23948,"mua hạn giao hàng . tã cải_tiến êm ềm loại cũ , bao_bì . yên_tâm mua tiki không sợ hàng giả .",0,0,1,1,1,0,0
1095,23946,"hàng giao nhanh_chóng . đúng , sản_phẩm ok 👌 👌 👌 👌 giao . hài_lòng sản_phẩm",0,1,0,1,1,0,0
1096,23945,bỉm huggies bé lớn,0,0,0,0,0,1,0
1097,23944,xài ok hợp túi_tiền kì hài_lòng,1,0,0,1,0,0,0
1099,23942,"moony , goon , pamper . ưng bỉm . mỏng , thấm tốt , bé ban_ngày , giá_thành rẻ thay bỉm ban_ngày thường_xuyên . mua 2 chục bịch bỉm bé mua hộ . tiki oke",1,0,0,1,0,0,0
1100,23941,sản_phẩm cực tốt . kì hài_lòng,0,0,0,0,0,1,0
1101,23940,giới_thiệu 10 quần giao 5 quần_vậy shop ? hài_lòng,0,-1,0,0,0,0,0
1102,23939,"sản_phẩm đúng như hình_ảnh , đẹp kì hài_lòng",0,0,0,1,0,0,1
1104,23937,"tiki giao hàng , đóng_gói cẩn_thận . chất_lượng tã goon không bàn , mỏng mềm thoáng mát không hầm bí . kì hài_lòng",0,0,0,1,1,0,0
1105,23936,"bỉm mềm làn da bé , mỏng nhẹ . chun bụng cực êm . hài_lòng chất_lượng bỉm . tiki giao , ổn ổn , giá tốt",0,0,0,1,1,0,0
1106,23935,"mua kèm mã 229k , rẻ . sữa tốt , hy_vọng cân kì hài_lòng",1,0,0,0,0,0,0
1107,23934,"nha , mua size cân kì hài_lòng",0,0,0,1,0,0,0
1108,23933,rẻ đi_đôi chất_lượng ah !,1,0,0,1,0,0,0
1109,23932,"đóng_gói , giá ưu tiếc mua hàng 😭 kì hài_lòng",1,0,0,0,1,0,0
1111,23930,hàng giá tốt . tặng miếng giá rẻ kì hài_lòng,1,1,0,0,0,0,0
1112,23929,tuyệt_vời mặt_trời kì hài_lòng,0,0,0,0,0,1,0
1113,23928,"giao hàng , mua tặng quà ko , mua 3 bịch bập_bênh không",0,0,0,0,1,0,0
1114,23927,"tã tốt , kích_thước vừa_vặn bé 8 - 10 kg , chỗ lưng thun 1 lớp màng êm . tiki giao hàng quấn lớp nilong , hạn_chế quấn nilong bảo_vệ môi_trường tốt - giao",0,0,0,1,1,0,0
1115,23926,"chất_lượng tốt , mẫu_mã đẹp ! hài_lòng ! shop",0,0,0,1,0,0,0
1116,23925,"thông_tin mua 3 hộp friso 4,5 1500g tặng xe_đạp , gọi điện nhân_viên viên tổng_đài bảo 4,5 nghĩa_là sữa trẻ 4,5 , không friso 4 , 5 . thông_tin khuyến_mãi mập_mờ không rõ_ràng . không khuyển mãi thông_tin khuyến_mãi cạnh lon sữa . khuyến_mãi mập_mờ không rõ_ràng .",0,-1,0,0,0,0,0
1117,23924,"bỉm mềm_mại , thấm hút tốt , không hằn mông bé giá hơi chát . đúng tiền kì hài_lòng",-1,0,0,1,0,0,0
1118,23923,"đầu merri , nghe mẹ bỉm tốt mua bé ngủ đêm . đêm bé tè , không tràn không khô_ráo , mặt bỉm ướt , ấn thấm ngược . dòng bỉm tầm trung , loại mắc hài_lòng",-1,0,0,-1,0,0,0
1120,23921,"tốt , hài_lòng sản_phẩm , giá_cả hợp_lý , khuyến_mãi tuyệt , giới_thiệu hội chị_em tốt",1,0,0,0,0,0,0
1122,23919,gi tặng quà hàng không ? kì hài_lòng,0,-1,0,0,0,0,0
1123,23918,"shop giao hàng , chất_lượng , quà tặng . oke lắm kì hài_lòng",0,1,0,1,1,0,0
1126,23915,"hàng chất_lượng , đúng như mô_tả đóng_gói cẩn_thận . tiki giao hàng quần tốt",0,0,0,1,1,0,0
1128,23913,"ok , shop ok , tiki ok , chất_lượng 1 khuyết_điểm xé thay tã kì hài_lòng",0,1,0,-1,0,0,0
1129,23912,sản_phẩm tin_dùng mua thường_xuyên tin_tưởng,0,0,0,0,0,1,0
1130,23911,"tiki giao hàng đóng_gói cẩn_thận , dòng sản_phẩm bé 6 17 , tốt , tả thấm hút tốt trừ kích_thước tả vừa_vặn bé kg như mô_tả , trừ lưng hơi mềm bé tè hoạt_động xệ",0,0,0,1,1,0,0
1131,23910,gấu to lắm kì hài_lòng,0,0,0,0,0,1,0
1132,23909,"bỉm ok , cực hài_lòng dịch_vụ giao hàng tiki kì hài_lòng",0,0,0,1,1,0,0
1133,23908,hơi mỏng . không hài_lòng,0,0,0,-1,0,0,0
1134,23907,"hài_lòng , bé không trào , êm không hăm",0,0,0,1,0,0,0
1138,23903,sản_xuất 11 / 2020 giao hàng sx 04 / 2019 không hài_lòng,0,0,-1,0,0,0,0
1139,23902,"hàng giao đúng mẫu_mã , đóng_gói cẩn_thận . giao hàng nhanh_chóng kì hài_lòng",0,1,0,0,1,0,1
1140,23901,đúng màu . chất_liệu oke giá tiền . kì hài_lòng,0,1,0,1,0,0,0
1141,23900,"quà tặng xinh , sản_phẩm oke kì hài_lòng",0,1,0,0,0,0,0
1142,23899,sản_phẩm mô_tả kì hài_lòng,0,0,0,0,0,1,0
1143,23898,bé_nhỏ 8kg kích_thước m 6 lun . rẻ quà thấm hút tốt . kì hài_lòng,1,1,0,1,0,0,0
1144,23897,hàng giao kì hài_lòng,0,0,0,0,1,0,0
1145,23896,"giá tốt chất_lượng tốt , đúng mô_tả sản_phẩm . giao hàng",1,0,0,1,1,0,0
1146,23895,oke kì hài_lòng,0,0,0,0,0,1,0
1147,23894,mua ủng_hộ lâu_dài kì hài_lòng,0,0,0,0,0,1,0
1148,23893,hài_lòng chất_lượng sản_phẩm dịch_vụ tiki tiêu_dùng việt nam kì hài_lòng,0,1,0,1,0,0,0
1149,23892,"đóng_gói cẩn_thận , giao hàng . chất_lượng bỉm kém . mùi hôi . dòng huggies ổn không hài_lòng",0,0,0,-1,1,0,0
1150,23891,"không phàn_nàn dịch_vụ tiki cảm_nhận sản_phẩm bobby chất_lượng kém mẫu cũ . thấm hút dồn bé tè , khả_năng thấm vẻ hài_lòng",0,1,0,-1,0,0,0
1151,23890,"sản_phẩm đúng như mô_tả , chất_lượng oke ; giao hàng trừ đặt_hàng 12h đêm 9h giao ? hôm giao trời mưa vỏ ướt may không kì hài_lòng",0,0,0,1,1,0,0
1152,23889,"hạt thấm bỉm rơi , bé hít nuốt nguy_hiểm không hài_lòng",0,0,0,-1,0,0,0
1153,23888,chất_lượng sản_phẩm tuyệt_vời . mua giá 299k không phàn_nàn . kì hài_lòng,1,0,0,1,0,0,0
1154,23887,"hàng tốt , giao hàng đúng hẹn , bé kì hài_lòng",0,0,0,0,1,0,0
1155,23886,"tè 1 tràn , ngủ trưa ngủ tối đều tràn . mua hàng tiki trading không ưng_ý bé lớn 3 bé_nhỏ 4 đều tràn ! không hài_lòng",0,0,0,-1,0,0,0
1156,23885,giao hàng . khâu đóng_gói tiki yên_tâm . kỹ_càng gọn . bỉm hạn yên_tâm . mua rẻ không quà tặng hì . không tóm hài_lòng nha kì hài_lòng,1,0,1,0,1,0,0
1158,23883,"hàng 3 bịch tã dơ rách . không hài_lòng , mong tiki đổi hàng . mua combo 3 gói tã gói hàng cẩu_thả , bịch tã dơ rách",0,-1,-1,0,0,0,0
1159,23882,hàng đúng chuẩn nội_địa nhật . cực_kỳ hài_lòng tốt oke,0,0,0,1,0,0,1
1160,23881,bé sản_phẩm 4 . mua hàng cửa_hàng đồ mẹ trẻ_em giá_cả đắt giá tiki . ngạc_nhiên mua hàng chất_lượng giá rẻ giá gốc . tiki . mua giá tốt như .,1,0,0,1,0,0,0
1161,23880,nhập mã giảm_giá 6 % thanh_toán . không chỗ nhập giảm_giá,0,0,0,0,0,1,0
1163,23878,"tã mềm , không vết hằn đỏ da . tã hãng . tốt",0,0,0,1,0,0,0
1164,23877,giao hàng gói sản_phẩm phẩm bé hăm kì hài_lòng,0,0,0,1,1,0,0
1165,23876,giao hàng dự_kiến . ủng_hộ tiki khuyến_mãi tiếp . kì hài_lòng,0,0,0,0,1,0,0
1166,23875,m không_thể nhập mã giảm_giá ? mãi,0,0,0,0,0,1,0
1167,23874,sản_phẩm tốt sản_phẩm tốtsản phẩm tốt kì hài_lòng,0,0,0,0,0,1,0
1168,23873,"hẹn 31 / 7 giao . nt báo trễ 1 thành 01 / 08 01 / 08 bực gọi tổng_đài , báo nvc ghi_chú địa_chỉ không 1 cuộc_gọi dám ghi địa_chỉ sai . gọi tổng_đài 3 chưa làm_việc đối_tác vc 2 không kết_quả báo phẩm chi trẻ kiểu đối_tác vận_chuyển , gạt danh_sách khách_hàng khó_tính như đi . không hài_lòng",0,-1,0,0,-1,0,0
1169,23872,sp giá tốt chất_lượng ổn mềm hút mỏng nhẹ bé tốt,1,0,0,1,0,0,0
1170,23871,"hàng ok , không r ! kì hài_lòng",0,0,0,0,0,1,0
1171,23870,"hàng chuẩn , giá tốt quà bát ăn , ưng ! chuẩn",1,1,0,0,0,0,1
1173,23868,"bỉm rẻ , form to , không mùi , dầy hơi bí nóng , mặc mùa đông ok. oke",1,0,0,1,0,0,0
1174,23867,giao hàng cực_kỳ mua 2 giá rẻ thị_trường mua tiếp kì hài_lòng,1,0,0,0,1,0,0
1175,23866,"bỉm tốt , giao hàng . kì hài_lòng",0,0,0,0,1,0,0
1176,23865,to như kích_thước xl ổn . thấm hút tốt . k ướt mông bé .,0,0,0,1,0,0,0
1178,23863,hài_lòng . giao hàng kì hài_lòng,0,0,0,0,1,0,0
1180,23861,"hàng , mốt thùng , đẹp oy . hihi kì hài_lòng",0,0,0,0,1,1,0
1181,23860,"hạn , tem kì hài_lòng",0,0,1,0,0,0,1
1182,23859,"tiki giao hàng , đóng_gói cẩn_thận , giá_cả hợp_lý . chăm_sóc khách_hàng tốt . phẩm_chất_lượng",1,1,0,0,1,0,0
1183,23858,"tã nhẹ , mềm , mỏng , mịn , thấm hút tốt . lưng_thun hằn đỏ hẳn thun đùi hằn . form to mặc thoải_mái",0,0,0,1,0,0,0
1186,23855,"tả mặc êm , thoáng , mềm_mại , giá khuyến_mãi tốt kì hài_lòng",1,0,0,1,0,0,0
1187,23854,chưa không bik khả_năng thấm hút ntn kì hài_lòng,0,0,0,0,0,1,0
1190,23851,"giao hàng , hài_lòng sản_phẩm",0,0,0,0,1,0,0
1191,23850,"bé m 9,6 kg , kích_thước l lằn . kì hài_lòng",0,0,0,-1,0,0,0
1192,23849,giá_thành rẻ chất_lượng oke kì hài_lòng,1,0,0,1,0,0,0
1193,23848,"bé tã thấm hút tốt . đổi dòng mặc_dù tã mỏng bé tè 2 tràn , huggies không . tiki phục_vụ giao hàng kì hài_lòng",0,0,0,1,1,0,0
1194,23847,bom sung oke rộng thoa mái minh mua mấy bịch va tiếp tức_ung hộ kì hài_lòng,0,0,0,0,0,1,0
1195,23846,"chất_lượng bỉm tốt , đúng merries như hình . giao hàng như hình",0,0,0,1,1,0,0
1197,23844,"mua sản_phẩm tiki đúng đợt khuyến_mại , giá chất_lượng ổn . nhân_viên giao hàng tiki đúng . mua sản_phẩm tiki đầu hơi lo_ngại chất_lượng sản_phẩm . phục_vụ tiki hài_lòng",1,1,0,1,1,0,0
1199,23842,"ban_đêm đóng thử ban_ngày không ổn lắm . đóng ban_ngày , đêm đái tràn bỉm",0,0,0,-1,0,0,0
1200,23841,"sản_phẩm không goon slim giá , bù hàng quà tặng chất_lượng . goon thông_tin quà tặng tiki chạy chương_trình không đủ quà tặng , nhận_xét không hài_lòng tiki không đăng không lắm nha sản_phẩm mua chất_lượng kém nha tiki tặng đẹp",-1,1,0,0,0,0,0
1203,23838,sản_phẩm_chất_lượng kì hài_lòng,0,0,0,1,0,1,0
1204,23837,"bobby 2 nhóc , mua tiki . đóng_gói cẩn_thận ship tiki , hơi thất_vọng . ngạc_nhiên dán băng_keo đường túi , 1 đoạn bỉm . không túi phân_phối tiki không hài_lòng , bỉm đóng_gói đảm_bảo_vệ_sinh ! mong tiki thông_tin phản_hồi giúp !",0,-1,-1,0,-1,0,0
1205,23836,"sản_phẩm mô_tả , shop giao hàng nhanh_chóng . kì hài_lòng",0,0,0,0,1,0,0
1206,23835,hàng mua tặng không chất_lượng . tiki đóng_gói kĩ bao nilon . bì bỉm hơi cũ bụi . giao hàng .,0,-1,0,0,1,0,0
1207,23834,"bỉm bobby oke hàng gói sản_phẩm cẩn_thận . chất_lượng bàn , tin_tưởng đồng_hành bobby kì hài_lòng",0,0,0,1,1,0,0
1208,23833,đợi đơn hóng quà ạh bluan ngắn % # @ gui kem tặng giúp m tiki,0,0,0,0,0,1,0
1209,23832,giao hàng đóng_gói cẩn_thận kì hài_lòng,0,0,0,0,1,0,0
1210,23831,"mua hàng tiki đều hài_lòng . tiki ủng_hộ tiki chưa quà tặng kèm , buồn kg ! 👍",0,0,0,0,0,1,0
1211,23830,"nhắn_tin 6 giao đợi chủ_nhật , hài_lòng",0,0,0,0,-1,0,0
1212,23829,mua 3 kì hài_lòng,0,0,0,0,0,1,0
1213,23828,sản_phẩm oke 🥰 kì hài_lòng,0,0,0,0,0,1,0
1214,23827,"tin_dùng pamper 3 bé . hài_lòng miếng tã pamper tã dán , tã quần , tã nhật . hút tốt",0,0,0,1,0,0,0
1217,23824,hàng đóng_gói kỹ giao . so_sánh hàng siêu_thị mua big c miếng tả cầm nhẹ mùi thơm . thắc_mắc .,0,0,0,-1,1,0,0
1218,23823,"km mua giá tốt rẻ giá niêm_yết , pampers giá toàn canh coa km mua , bỉm mỏng thấm tốt , bé 8kg2 mặc kích_thước m l hơi hằn lưng thun chặt . kích_thước xl lưng thun coa_vẻ mềm chút , thử bé kì hài_lòng",1,0,0,1,0,0,0
1220,23821,"sản_phẩm_chất_lượng , đóng_gói cẩn_thận , bé 2 kì hài_lòng",0,0,0,1,1,0,0
1222,23819,"tả mỏng , giá_cả , kinh_tế gia_đình .",1,0,0,1,0,0,0
1223,23818,tốt . sản_phẩm an_toàn bé . giá_thành hơi tiền kì hài_lòng,-1,0,1,1,0,0,0
1224,23817,sản_phẩm tốt . giao hàng . kì hài_lòng,0,0,0,1,1,0,0
1225,23816,"đóng_gói , sản_phẩm_chất_lượng , giá_cả hợp_lí , tốt",1,0,0,1,1,0,0
1226,23722,bao_bì cẩn_thận kì hài_lòng,0,0,0,0,1,0,0
1228,23720,"mua 1 , mua 2 bịch tiếp . hàng tiki giá tốt thị_trường ship tiện_lợi , không đi mua . hết_mình mua tiếp 2",1,0,0,0,0,0,0
1229,23719,hàng ok . ủng_hộ shop kì hài_lòng,0,0,0,0,0,1,0
1230,23718,quà tặng không quà tặng . giao hàng,0,-1,0,0,-1,0,0
1231,23717,"không tiki vận_chuyển gói tã rách như . rách lớp nilon quấn bịch tã vô bịch như . da bé dị_ứng rách bụi bẩn xâm_nhập vận_chuyển . tiki quấn lớp nilon không dày như rách . mong_tiki cải_thiện đảm_bảo_an_toàn bé sản_phẩm , mất đổi hàng . hài_lòng",0,0,-1,0,-1,0,0
1232,23716,"bỉm mùi hôi khó_chịu , bao_bì cũ nhàu , bé một xong nổi mụn bẹn kém",0,0,-1,-1,0,0,0
1233,23715,mua xong kiểm_tra mã_vạch mong tiki một giải_thích không hài_lòng,0,0,0,0,0,0,-1
1234,23714,tả ôm kì hài_lòng,0,0,1,1,0,0,0
1236,23712,sản_phẩm tuyệt_vời . cám_sơn shop kì hài_lòng,0,0,0,0,0,1,0
1240,23708,"bỉm ok , thấm hút tốt , ủng_hộ lâu_dài kì hài_lòng",0,0,0,1,0,0,0
1241,23707,"tã rộng không mùi , bé hợp tã bobby . kì hài_lòng",0,0,1,1,0,0,0
1242,23706,giao hàng đóng_gói cẩn_thận . đồng_hành kiti kì hài_lòng,0,0,0,0,1,0,0
1243,23705,"hàng giao , đóng_gói kỹ , sản_phẩm_chất_lượng kì hài_lòng",0,0,0,1,1,0,0
1244,23704,sản_phẩm khô thoáng . giá_cả hợp_lý . shop gửi hàng kì hài_lòng,1,0,0,1,1,0,0
1246,23702,tiki giao chất ủng_hộ tiki 👍 kì hài_lòng,0,0,0,1,1,0,0
1247,23701,giao hàng chậm 2 tuần hài_lòng,0,0,0,0,-1,0,0
1248,23700,giao hàng chất_lượng tốt kì hài_lòng,0,0,0,1,1,0,0
1249,23699,"sản_phẩm tốt , ủng_hộ kì hài_lòng",0,0,0,0,0,1,0
