Column1,id,cmt,giá,dịch_vụ,ship,hiệu_năng,chính_hãng,cấu_hình,phụ_kiện,other,mẫu_mã
863,17772,"đúng như anh_em giới_thiệu , shop giao hàng ok , , máy đẹp , màn_hình màu_sắc rực_rỡ , cảm_ứng êm_ái , ứng_dụng hoạt_động chuẩn , camera sắt nét , loa lớn âm_thanh nghe rõ_ràng , mạng lướt web game không chê hài_lòng lắm ,",0,0,0,1,0,1,0,0,1
864,17771,hài_lòng sản_phẩm 😃,0,0,0,0,0,0,0,1,0
865,17770,"không chê , ngon tầm giá , hội_tụ đủ yếu_tố",1,0,0,0,0,0,0,0,0
866,17769,máy oke,0,0,0,0,0,0,0,1,0
867,17768,"giao hàng rẻ_tiền hơi gói nguyên tem phụ_kiện đầy_đủ , oke",1,0,1,-1,0,0,1,0,0
868,17767,"đồng_tiền bát gạo , shop phục_vụ nhiệt_tình , giao hàng đúng hẹn , chất_lượng tốt , máy đẹp , chức_năng cơ_bản chạy ổn_định , cảm_ứng màn_hình đẹp , màu_sắc rực_rỡ như mong_đợi , máy đầm , hài_lòng lắm shop , shop ,",0,1,1,1,0,0,0,0,1
870,17765,"giao hàng , chất_lượng sản_phẩm tốt , hy_vọng bền tốt",0,0,1,0,0,0,0,0,0
871,17764,sản_phẩm y tội không sạc : (,0,0,0,0,0,0,-1,0,0
872,17763,"xài 2 , máy tốt lắm shop , pin trâu_bò , chức_năng đều ổn , màn_hình cảm_ứng nhạy , camera chụp hình sắt nét lắm , mạng mạnh_mẽ , lướt web mượt_mà , hài_lòng , shop uy_tín lắm , giao hàng đúng như quảng_cáo , an_tâm sản_phẩm cua shop ,",0,1,0,1,0,1,0,0,0
873,17762,hàng không phàn_nàn nguyên niêm_phong chờ shop hộ trợ cài tiếng việt đóng_gói kỹ 5tr5 k30 5g củng ổn,0,0,1,0,1,0,0,0,1
874,17761,"tuyệt , chất_lượng tốt , đúng như shop quảng_bá , hoàn_thiện chi_tiết , shop uy_tín , giao hàng đúng hẹn sản_phẩm đẹp không chê , hài_lòng lắm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,1,1,0,0,0,0,0,1
876,17759,máy đẹp . shop,0,0,0,0,0,0,0,0,1
877,17758,shop giao hàng sóc khách_hàng nhiệt_lượng sản_phẩm bước_đầu hài_lòng .,0,1,1,0,0,0,0,0,0
878,17757,"shop uy_tín , chất_lượng sản_phẩm hoàn_hảo đẹp cấu_hình mạnh_mẽ , lướt web . game mượt_mà , màn_hình cảm_ứng nhạy , màu_sắc siêu đẹp , hài_lòng vừa_ý sản_phẩm phong_cách phục_vụ shop , 5 .",0,1,0,1,0,1,0,0,1
879,17756,2 mua shop hài_lòng máy dịch_vụ . máy cũ xước dăm nhân_viên máy bung chưa . giao hàng viettel mốt mua đổi .,0,1,-1,0,0,0,0,0,-1
880,17755,2 ủng_hộ shop . mong máy không lỗi ủng_hộ shop mấy không,0,0,0,0,0,0,0,1,0
882,17753,"hoàn_hảo , sản_phẩm_chất_lượng tốt , ứng_dụng oke , màn_hình cảm_ứng nhạy màu_sắc_đẹp , camera chụp hình sắc nét , mạng lướt web , game ổn_định , hài_lòng vừa_ý lắm , shop giao hàng sản_phẩm đúng quảng_cáo , nhân_viên tư_vấn nhiệt_tình , vui_vẻ",0,1,1,1,0,1,0,0,0
883,17752,hàng nguyên seal . đóng_gói cẩn_thận . 5 .,0,0,1,0,1,0,0,0,0
884,17751,"mua điện_thoại 2 cục gạch , clip hộp shope samsung từ_chối hoàn tiền , không lừa_đảo",0,-1,0,0,-1,0,0,0,0
888,17747,"sản_phẩm ok , mô_tả , giao hàng tương_đối , mua 2 , đầu mua tặng , chưa kịp xài .",0,0,1,0,0,0,0,0,0
889,17746,máy oke,0,0,0,0,0,0,0,1,0
890,17745,hàng shop . giao hàng . máy đẹp lắm . tốt_đẹp . nghe gọi oke . bắt sóng 3g 4g tốt ổn_định . wifi lướt zalo . fb . phim . game ổn . 5 shop hàng vui_vẻ nhiệt_tình thân_thiện,0,1,1,1,0,0,0,0,1
891,17744,"máy , mượt , pin , sạc . ko game không",0,0,0,1,0,1,0,0,1
892,17743,tốt . mỗi_tội bảo gửi màu trắng thành màu đen,0,0,0,0,0,0,0,0,-1
893,17742,"giao hàng , điện_thoại tốt , chế_độ màn_hình to",0,0,1,0,0,1,0,0,0
894,17741,"vui , shop giao hàng đẹp , chất_lượng tốt , giá hợp_lý , máy hoạt_động ổn_định , pin chức_năng cơ_bản , như nghe gọi , chụp hình đẹp , lướt web mượt cảm_ứng nhạy , hoàn_thiện , đồng_tiền , shop làm_ăn uy_tín giao hàng đúng hẹn , sản_phẩm đúng",1,1,0,0,0,1,0,0,1
895,17740,"shop phong_cách phục_vụ chuyên_nghiệp , tận_tâm khách_hàng , giới_thiệu anh_em bạn_bè ủng_hộ shop , , duyệt 5",0,1,0,0,0,0,0,0,0
896,17739,"vui shop , hàng , đt đẹp , bề_ngoài 99 % , test chức_năng chạy mượt lắm , camera sắt nét , game , phim vừa_ý , giới_thiệu bạn_bè người_thân ủng_hộ shop , shop 5 .",0,0,0,1,0,1,0,0,1
897,17738,"máy ok , mượt_mà màn ok , pin hơi hẻo pin yếu sẵn ngoại_hình 98 % đúng một vết xước mặt lưng xước dăm màn_hình , phụ_kiện tạm .",0,0,0,1,0,-1,1,0,-1
898,17737,chủ shop nhiệt_tình lắm 🤪 máy mướt đẹp tuyệt_vời . yên_tâm mua hàng nha,0,1,0,1,0,0,0,0,1
899,17736,"ok , tím mộng_mơ , shop ủng_hộ",0,0,0,0,0,0,0,0,1
900,17735,máy cấn 4 góc không máy 90 % mua 6 ủng_hộ shop,0,0,0,0,0,0,0,0,-1
901,17734,"giao hàng , máy đẹp , ưng chưa check pin",0,0,1,0,0,0,0,0,1
903,17732,"chuẩn lắm nha anh_em , máy đẹp lắm , cấu_hình mạnh_mẽ , màn_hình màu_sắc rực_rỡ , chức_năng hoạt_động ổn_định , camera sắt nét , lướt web game youtube zalo lướt êm_ái , hài_lòng sản_phẩm , ủng_hộ shop",0,0,0,1,0,1,0,0,1
904,17731,"loại như hộp làm_quà , shop giao không hộp , phụ_kiện . chán . mới_đầu đăng_nhập google kích không . 1 lát . 1 tuần oke shop 5 *",0,0,0,-1,0,0,1,0,0
905,17730,"shop phục_vụ tốt giao hàng sản_phẩm đúng mô_tả , máy mượt_mà",0,1,1,1,0,0,0,0,0
907,17728,pin chán lắp 2 sim sóng kém tiền đấy,0,0,0,0,0,-1,0,0,0
908,17727,sản_phẩm oke,0,0,0,0,0,0,0,1,0
911,17724,sản_phẩm nguyên tem .,0,0,0,0,1,0,0,0,0
912,17723,"hàng , chưa test thử máy . test xong phản_hồi .",0,0,0,0,0,0,0,1,0
914,17721,máy ! ko trầy_xước ! màn_hình một vệt trắng ! ok ! máy !,0,0,0,0,0,-1,0,0,1
915,17720,hàng ngon tầm giá . nguyên niêm_phong . cài sẵn tiếng việt . mua liên_tục 2 yên_tâm chất_lượng . tiếp,1,0,0,0,1,0,0,0,0
916,17719,"điện_thoại đẹp , shop uy_tín giao hàng đúng hẹn , vui lắm kiểm_tra hàng đúng hàng hãng , test ứng_dụng chạy êm , pin trâu lắm , camera sắt nét , cảm_ứng nhạy vừa_lòng , shop giao hàng đúng như quảng_cáo , bình_chọn shop 5 ,",0,0,1,1,1,1,0,0,1
917,17718,máy chuyên_gia mất sóng đột_ngột nóng máy liệt góc màn_hình,0,0,0,-1,0,-1,0,0,0
918,17717,máy như 99 % . phụ_kiện hơi kém cải_thiện .,0,0,0,0,0,0,-1,0,1
919,17716,sản_phẩm tốt mong_đợi giao hàng pin hơi kém,0,0,1,0,0,-1,0,0,0
920,17715,"sản_phẩm tuyệt nha . a chủ shop tư_vấn nhiệt_tình , tội rep hơi . pin tận 100 % máy zin 100 % . tiền",0,-1,0,0,1,0,0,0,1
921,17714,ổn giao đóng_gói cận thận,0,0,1,0,0,0,0,0,0
922,17713,tốt shop,0,0,0,0,0,0,0,1,0
923,17712,chất_lượng pin dở_tệ * antutu đo 99 % ?,0,0,0,0,0,-1,0,0,0
924,17711,xước ít pin tốt wifi ổn . liên_quân mượt,0,0,0,1,0,1,0,0,-1
925,17710,đủ số_lượng sản_phẩm đúng mô_tả giao hàng nhanh_chóng . pin tuột hơi 2 không,0,0,1,0,0,-1,0,0,0
926,17709,giá tiền mua . máy hơi xước nhẹ . chậm chút_xíu . pin 88 % trừ 95 % . chủ shop tư_vấn nhiệt_tình . may_mắn shop tốt .,0,1,0,-1,0,0,0,0,-1
927,17708,"sản_phẩm chuẩn , đúng hàng hãng , shop giao hàng đúng quảng_cáo , chất_lượng tốt , máy đẹp , máy 2 hài_lòng , chức_năng ổn_định , pin trâu_bò , sạc , màn_hình cảm_ứng nhạy , shop hài_lòng sản_phẩm , 5",0,0,1,1,1,1,0,0,1
928,17707,đóng_hộp kỹ điện_thoại nguyên niêm_phong . móp méo vận_chuyển . chờ shop hướng_dẫn up rom,0,0,-1,0,1,0,0,0,0
929,17706,hàng oke shop,0,0,0,0,0,0,0,1,0
930,17705,"mua sản_phẩm shop , máy đẹp lắm , chất_lượng tốt , ứng_dụng hoạt_động bình_ổn , màn_hình cảm_ứng , màu_sắc rực_rỡ , chức_năng cơ_bản đều hoàn_hảo , hài_lòng vừa_ý lắm , nhân_viên shop nhiệt_tình tâm khách_hàng , an_tâm sản_phẩm shop",0,1,0,1,0,1,0,0,1
931,17704,"xài 2 , máy tốt lắm shop , pin trâu_bò , chức_năng đều ổn , màn_hình cảm_ứng nhạy , camera chụp hình sắt nét lắm , mạng mạnh_mẽ , lướt web mượt_mà , hài_lòng , shop uy_tín lắm , giao hàng đúng như quảng_cáo , an_tâm sản_phẩm cua shop ,",0,1,0,1,0,1,0,0,0
932,17703,"máy , giao hàng hơi máy sạc không pin shop ib không nhiệt_tình : ( lừa r",0,-1,-1,0,0,-1,0,0,0
933,17702,"mua shop chưa không hài_lòng , ok , hàng ổn giá . giao hàng , gói hàng cẩn_thận .",1,0,1,0,0,0,0,0,0
934,17701,64g không 128g như giới_thiệu,0,-1,0,0,0,0,0,0,0
935,17700,"1 chút vết xước điện_thoại 100 % y_như ❤ chủ shop tư_vấn nhiệt_tình , điện_thoại xịn mng mua nha",0,1,0,0,0,0,0,0,1
936,17699,chưa chưa .,0,0,0,0,0,0,0,1,0
937,17698,"đẹp , máy đúng zin hãng , test chức_năng hoạt_động tốt , màu_sắc_đẹp màn_hình kết_cấu hoàn_thiện , shop giao hàng đúng hẹn , nhân_viên hàng nhiệt_tình hài_lòng vừa_ý , đồng_tiền , giới_thiệu bạn_bè ủng_hộ san phẩm shop",0,1,1,1,1,1,0,0,1
938,17697,"shop tư_vấn nhiệt_tình , vote 6 nhá",0,1,0,0,0,0,0,0,0
939,17696,"mua đợt sale lớn 09.9 shopee , áp_dụng mã ship bla bla tổng_còn 2tr6 , giá hời một máy_tính bảng samsung nhu_cầu cơ_bản hốt deal ngon ❤",1,0,0,0,0,0,0,0,0
940,17695,hàng ful seal . máy tốt . ổn . độ bền . shop pack hàng đi vận_chuyển shope đi giao chưa lắm .,0,0,-1,0,1,0,0,0,0
941,17694,"shop không tặng cường_lực , không tặng ốp lưng",0,0,0,0,0,0,-1,0,0
943,17692,"máy ngoại_hình , máy mất áp_suất . pin hơi chai , tầm nửa pin . màn hơi ám 1 tẹo không , chấp_nhận . máy_mạnh , game bật max setting ổn , game máy ít nóng hơi ấm nhẹ . chụp ảnh tạm chấp_nhận",0,0,0,1,0,-1,0,0,1
944,17691,"máy đẹp . chức_năng hoạt_động tốt . máy tầm 99 % , phụ_kiện đầy_đủ . giao hàng . máy đúng như quảng_cáo . nhân_viên nhiệt_tình . shop chu_đáo thân_thiện . hài_lòng . tặng shop 5 . chúc shop phát_đạt .",0,1,1,0,0,0,1,0,1
945,17690,điện_thoại trầy_xước không 100 % .,0,0,0,0,0,0,0,0,-1
946,17689,"điện_thoại siêu í híc , hình_như máy cũ",0,0,0,0,0,0,0,0,-1
947,17688,"đúng như shop quảng_cáo , máy đẹp lắm máy 99 % , màu_sắc_đẹp lung_linh , sang_trọng , cấu_hình mạnh_mẽ nghe gọi âm_thanh ấm_áp , kết_cấu hoàn_hảo , mạng game lướt chuẩn , camera chụp hình đẹp hài_lòng vừa_ý , đồng_tiền bát gạo , shop uy_tín ,",0,1,0,1,0,1,0,0,1
948,17687,"new_seal , mua giá 3m6 , người_lớn không máy hiệu trung_quốc",0,0,0,0,1,0,0,0,0
949,17686,hàng đóng_gói kỹ . nguyên niêm_phong,0,0,1,0,1,0,0,0,0
951,17684,"chất_lượng đúng quảng_cáo , máy hãng , ứng_dụng hoạt_động hiệu_quả hình cảm_ứng nhạy , màu_sắc_đẹp bắt_mắt , camera chụp hình không chê , hoàn_thiện tốt , shop giao hàng chuẩn hài_lòng lắm , sản_phẩm shop .",0,0,0,1,1,1,0,0,1
952,17683,"máy phiên_bản nhật docomo , hàng cũ hình_thức 90 trừ 95 % . mấy ổn chưa lỗi .",0,0,0,0,0,0,0,1,0
954,17681,4 *,0,0,0,0,0,0,0,1,0
955,17680,. sp tuyệt_vời 🙌 . chúc_shop . mãi tin_tưởng khách_hàng . shop,0,0,0,0,0,0,0,1,0
956,17679,hàng nguyên seal . máy chạy mượt . shop : ),0,0,0,1,1,0,0,0,0
957,17678,đầu mua điện_thoại shopee . ưng lắm . đt mượt . chụp hình đẹp .,0,0,0,1,0,1,0,0,0
958,17677,sản_phẩm hài_lòng sản_phẩm vận_chuyển hơi 1 tuần hàng trải nghiệm đánh gia,0,0,-1,0,0,0,0,0,0
960,17675,nguyên seal . mềnh kết shop .,0,0,0,0,1,0,0,0,0
961,17674,đẹp shop ! giao hàng siêu chiều_hôm 9h hôm . mua 5 máy shop 🥰 . 10 * vote 10 *,0,0,1,0,0,0,0,0,1
962,17673,"hàng chuẩn , bề_ngoài đẹp ứng_dụng chạy mượt , phim , game , lướt web đều oke , hài_lòng sản_phẩm phong_cách phục_vụ viên nhiệt_tình thân_thiện , giới_thiệu người_thân bạn_bè ủng_hộ .",0,1,0,1,0,0,0,0,1
963,17672,"hàng ngon . đều ổn_định . mua hàng shop mấy đơn chưa thất_vọng . máy chạy ổn_định . shop uy_tín . yên_tâm đặt_hàng shop . nhiệt_tình , trả_lời nhắn . ok",0,1,0,1,0,0,0,0,0
964,17671,"đầu mua online hơi phân_vân hàng shop tuyệt_vời , shop giao hàng như quảng_cáo , chức_năng hoạt_động hoàn_hảo , máy chạy mướt_mát , chiến game đỉnh , shop không thất_vọng . shop .",0,0,0,1,0,0,0,0,0
965,17670,"đồng_tiền bát gạo , máy đẹp , cấu_hình mạnh_mẽ , chức_năng hoạt_động ổn_định , màn_hình đẹp màu_sắc rực_rỡ , shop uy_tín giao hàng đúng như quảng_cáo , chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop ,",0,1,0,1,0,1,0,0,1
966,17669,"hàng , mấy ok , đợi shop hướng_dẫn chỉnh tiếng việt",0,0,0,0,0,0,0,1,0
967,17668,"shop giao hàng , hôm hôm , chất_lượng 1 , ổn ủng_hộ",0,0,1,0,0,0,0,0,0
968,17667,sản_phẩm oke,0,0,0,0,0,0,0,1,0
969,17666,hàng tốt chưa như,0,0,0,0,0,0,0,1,0
970,17665,"máy chạy ngon , đẹp siêu màu shop gửi . đầu không kiểm hàng hoang_mang shop tư_vấn nhiệt_tình yên_tâm . mở_hàng cực_kỳ hài đóng_gói kỹ mãi . máy chạy ok , game năng ổn_định . shop uy_tín",0,1,1,1,0,0,0,0,0
971,17664,"shop giao hàng chất_lượng tốt , test ứng_dụng hoạt_động ổn_định , màn_hình màu_sắc rực_rỡ như mong_đợi , cảm_ứng nhạy , chụp hình đẹp , đều hài_lòng vừa_ý , shop uy_tín , giao hàng đúng như quảng_cáo , ủng_hộ 10 chất_lượng shop ,",0,1,0,1,0,1,0,0,0
972,17663,ok tuyệt_vời,0,0,0,0,0,0,0,1,0
973,17662,chất_lượng sản_phẩm tốt máy đẹp loa to màn_hình hơi đơ,0,0,0,0,0,-1,0,1,0
975,17660,"hàng chiều , test hàng chất tốt , bề_ngoài 99 % , chức_năng ổn , quay_phim chụp hình lướt web , mượt , pin trâu ... . vừa_ý , shop uy_tín giao hàng đúng như quảng_cáo , mua hàng shop , bình_chọn 5 shop , .",0,1,0,1,0,1,0,0,1
976,17659,"đồng_tiền bát gạo , sản_phẩm chuẩn , cấu_hình mạnh_mẽ , ứng_dụng hoạt_động ổn_định , màn_hình cảm_ứng lướt êm , màu đẹp , màu_sắc rực_rỡ , pin trâu_bò , hoàn_thiện , shop uy_tín hàng hãng giao hàng đúng hẹn , hài_lòng vừa_ý ,",1,1,1,1,0,1,0,0,1
977,17658,"máy_đẹp , giá sale tốt , gọi zalo hơi rè , pin , kích_hoạt bảo_hành 2 2 mã không mã",1,0,0,0,0,1,0,0,1
978,17657,"máy đẹp , hình_thức sang_trọng , chức_năng hoàn_thiện , test sản_phẩm không lỗi , đồng_tiền bát gạo , shop uy_tín giao hàng đúng như quảng_cáo , nhân_viên shop nhiệt_tình , vui_vẻ tâm khách_hàng , chế_độ hậu_mãi rõ_ràng an_tâm sản_phẩm shop",1,1,0,0,0,0,0,0,1
979,17656,"hàng nguyên seal , tặng 2 miếng cường_lực , tks shop",0,0,0,0,1,0,1,0,0
981,17654,"lỗi bóng mờ , game tụt fps giật lag , máy chậm",0,0,0,-1,0,-1,0,0,0
983,17652,"hài_lòng sản_phẩm shop , máy đẹp , hoạt_động ổn_định , cấu_hình mạnh , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ như mong_đợi , shop giao hàng đúng hẹn , chất_lượng đúng như quảng_bá , đồng_tiền , shop",1,0,1,1,0,1,0,0,1
984,17651,đon hàng màu đen giao màu hồng,0,-1,0,0,0,0,0,0,0
985,17650,"máy đẹp lắm shop , cấu_hình mạnh_mẽ , màn_hình màu_sắc rực_rỡ , chức_năng cơ_bản hoạt_động tốt , ổn_định , camera chụp hình sắt nét , pin bọng oke , hoàn_thiện , hài_lòng lắm . giới_thiệu bạn_bè người_thân ủng_hộ shop đơn hàng , 5",0,0,0,1,0,1,0,0,1
987,17648,mua 2 r ngon như 1 . shop chúc shop đắt hàng,0,0,0,0,0,0,0,1,0
988,17647,máy oke,0,0,0,0,0,0,0,1,0
989,17646,"máy , pin cầm",0,0,0,0,0,0,0,0,1
990,17645,"đẹp , shop , sản_phẩm_chất_lượng đúng như quảng_cáo , chức_năng cơ_bản ổn_định , màn_hình đẹp cảm_ứng nhạy , lướt êm_ái , cấu_hình mạnh_mẽ , đồng_tiền , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,0,0,0,0,1,0,0,1
991,17644,ipad màn_hình bật chế_độ đêm màn vàng 1 nửa kĩ trắng bình_thường không bảo shop pin tốt máy cũ không đòi_hỏi shop tư_vấn nhiệt_tình mong ủng_hộ tiêp,0,1,0,0,0,-1,0,0,0
992,17643,shop uy_tín,0,1,0,0,0,0,0,0,0
993,17642,sản_phẩm ok . pin cầm . tiết không tải google hơi buồn,0,0,0,0,0,0,0,1,0
994,17641,"máy 3 shop , chất_lượng máy tốt lắm , pin bọng ổn , máy đẹp , ứng_dụng hoạt_động tốt , màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ , shop làm_ăn uy_tín , nhiệt_tình chăm_sóc khách_hàng , chế_độ hậu_mãi rõ_ràng , shop 5 , ok ,",0,1,0,1,0,1,0,0,1
995,17640,"chuẩn , shop giao hàng đúng chất , chức_năng cơ_bản hoạt_động tốt , màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ , camera chụp hình hài_lòng vừa_ý lắm , shop phục_vụ chuyên_nghiệp , nhân_viên nhiệt_tình chế_độ hậu_mãi an_tâm sản_phẩm shop ,",0,1,0,1,0,1,0,0,0
996,17639,"máy đẹp , ứng_dụng hoạt_động tốt , màn_hình , màu_sắc_đẹp , chất_lượng như shop quảng_cáo , máy cầm chảnh , chụp hình sướng không chê , vừa_ý , shop phục_vụ tốt , giao hàng đúng hẹn , chế_độ bảo_hành 5",0,1,1,1,0,1,0,0,1
997,17638,mua,0,0,0,0,0,0,0,1,0
998,17637,"sản_phẩm nguyên đai nguyên kiện ae , giá 3tr như ok . 1 tg . sản_phẩm tốt ae .",1,0,0,0,0,0,1,0,0
999,17636,sản_phẩm oke giá,1,0,0,0,0,0,0,0,0
1000,17635,"máy , phụ_kiện đi kèm oke lướt web game không lag . giá hợp_lí",1,0,0,1,0,0,1,0,1
1001,17634,cao_tuổi tốt,0,0,0,0,0,0,0,1,0
1002,17633,"giao hàng , mua màu xanh màu bạc ? . sp vỏ tương_đối , pin 80 % . mic rè hơi bé . goi shop 3 không bắt máy . 4 .",0,-1,1,0,0,-1,0,0,0
1004,17342,sp oke . . . .,0,0,0,0,0,0,0,1,0
1005,17341,"hoàn_hảo , máy đẹp lắm , chức_năng hoạt_động chuẩn , màn_hình màu_sắc rực_rỡ như mong_đợi , cảm_ứng mượt_mà , êm_ái , pin trâu_bò nha anh_em , hài_lòng lắm , shop phục_vụ tốt , giao hàng chất_lượng đúng như quảng_cáo , chế_độ hậu_mãi ro ràng , chuẩn lắm anh_em ,",0,1,0,1,0,1,0,0,1
1006,17340,"máy máy kích_hoạt bảo_hành , hộp không nguyên seal . máy nguyên , phụ_kiện đầy_đủ , kích_hoạt ( 10 hàng ) 5",0,0,0,0,-1,0,1,0,0
1007,17339,"máy đẹp shop , máy đúng như shop quảng_cáo , chức_năng chạy mượt , cảm_ứng nhạy , chụp hình phim sắt nét , lướt web , game oke , shop giao hàng đúng như shop mô_tả , ủng_hộ shop đơn hàng . shop 5 .",0,0,0,1,0,1,0,0,1
1008,17338,hàng ổn_áp không có_lý_do thắc_mắc . đi thăm đồng 4 cuộc_gọi nhỡ ship shoppe quy_định không hàng không chủ shop hàng không shop uy_tín . hàng sách nguyên hộp,0,1,1,0,0,0,0,0,0
1009,17337,"tốtt , shop oke",0,0,0,0,0,0,0,1,0
1010,17336,"hàng . vỏ đẹp . hoàn_thiện 99 % . máy tốt , kiểm_tra . hộp box đầy_đủ . cám_ơn shop . món quà tặng tuyệt_vời . ủng_hộ shop tiếp .",0,0,1,0,0,0,0,0,1
1011,17335,"máy đẹp , cấu_hình mạnh chất_lượng oke shop uy_tín giao hàng đúng hẹn , hài_lòng lắm , ủng_hộ shop .",0,1,1,0,0,1,0,0,1
1012,17334,đóng_gói cẩn_thận shop tư_vấn nhiệt_tình,0,1,1,0,0,0,0,0,0
